sgRNA	Gene	sample1
MGLibA_00448	1700029J07Rik	0
MGLibA_00449	1700029J07Rik	0
MGLibA_00450	1700029P11Rik	0
MGLibA_00451	1700029P11Rik	0
MGLibA_00452	1700029P11Rik	0
MGLibA_00453	1700030F18Rik	0
MGLibA_00454	1700030F18Rik	0
MGLibA_00455	1700030F18Rik	0
MGLibA_00456	1700030J22Rik	0
MGLibA_00457	1700030J22Rik	0
MGLibA_00458	1700030J22Rik	0
MGLibA_00459	1700030K09Rik	0
MGLibA_00460	1700030K09Rik	0
MGLibA_00461	1700030K09Rik	0
MGLibA_00462	1700031F05Rik	0
MGLibA_00463	1700031F05Rik	0
MGLibA_00464	1700031F05Rik	0
MGLibA_00465	1700034E13Rik	0
MGLibA_00466	1700034E13Rik	0
MGLibA_00467	1700034E13Rik	0
MGLibA_00468	1700034F02Rik	0
MGLibA_00469	1700034F02Rik	0
MGLibA_00470	1700034F02Rik	0
MGLibA_00471	1700034J05Rik	0
MGLibA_00472	1700034J05Rik	0
MGLibA_00473	1700034J05Rik	0
MGLibA_00474	1700034O15Rik	0
MGLibA_00475	1700034O15Rik	0
MGLibA_00476	1700034O15Rik	0
MGLibA_00477	1700037C18Rik	0
MGLibA_00478	1700037C18Rik	0
MGLibA_00479	1700037C18Rik	0
MGLibA_00480	1700037H04Rik	0
MGLibA_00481	1700037H04Rik	0
MGLibA_00482	1700037H04Rik	0
MGLibA_00483	1700039E15Rik	0
MGLibA_00484	1700039E15Rik	0
MGLibA_00485	1700039E15Rik	0
MGLibA_00486	1700040L02Rik	0
MGLibA_00487	1700040L02Rik	0
MGLibA_00488	1700040L02Rik	0
MGLibA_00489	1700042B14Rik	0
MGLibA_00490	1700042B14Rik	0
MGLibA_00491	1700042B14Rik	0
MGLibA_00492	1700042G07Rik	0
MGLibA_00493	1700042G07Rik	0
MGLibA_00494	1700042G07Rik	0
MGLibA_00497/MGLibA_17310/	1700047I17Rik2/Fam177a/	0
MGLibA_00495/MGLibA_17308/	1700047I17Rik2/Fam177a/	0
MGLibA_00496/MGLibA_17309/	1700047I17Rik2/Fam177a/	0
MGLibA_00498	1700049G17Rik	0
MGLibA_00499	1700049G17Rik	0
MGLibA_00500	1700049G17Rik	0
MGLibA_00501	1700052N19Rik	0
MGLibA_00502	1700052N19Rik	0
MGLibA_00503	1700052N19Rik	0
MGLibA_00504	1700054O13Rik	0
MGLibA_00505	1700054O13Rik	0
MGLibA_00506	1700054O13Rik	0
MGLibA_00507	1700055N04Rik	0
MGLibA_00508	1700055N04Rik	0
MGLibA_00509	1700055N04Rik	0
MGLibA_00510	1700056E22Rik	0
MGLibA_00511	1700056E22Rik	0
MGLibA_00512	1700056E22Rik	0
MGLibA_00513	1700057G04Rik	0
MGLibA_00514	1700057G04Rik	0
MGLibA_00515	1700057G04Rik	0
MGLibA_00516	1700061G19Rik	0
MGLibA_00517	1700061G19Rik	0
MGLibA_00518	1700061G19Rik	0
MGLibA_00519	1700065D16Rik	0
MGLibA_00520	1700065D16Rik	0
MGLibA_00521	1700065D16Rik	0
MGLibA_00522	1700065I17Rik	0
MGLibA_00523	1700065I17Rik	0
MGLibA_00524	1700065I17Rik	0
MGLibA_00525	1700066B19Rik	0
MGLibA_00526	1700066B19Rik	0
MGLibA_00527	1700066B19Rik	0
MGLibA_00528	1700066M21Rik	0
MGLibA_00529	1700066M21Rik	0
MGLibA_00530	1700066M21Rik	0
MGLibA_00531	1700067K01Rik	0
MGLibA_00532	1700067K01Rik	0
MGLibA_00533	1700067K01Rik	0
MGLibA_00534	1700067P10Rik	0
MGLibA_00535	1700067P10Rik	0
MGLibA_00536	1700067P10Rik	0
MGLibA_00537	1700071K01Rik	0
MGLibA_00538	1700071K01Rik	0
MGLibA_00539	1700071K01Rik	0
MGLibA_00540	1700074P13Rik	0
MGLibA_00541	1700074P13Rik	0
MGLibA_00542	1700074P13Rik	0
MGLibA_00543	1700080E11Rik	0
MGLibA_00544	1700080E11Rik	0
MGLibA_00545	1700080E11Rik	0
MGLibA_00546	1700080O16Rik	0
MGLibA_00547	1700080O16Rik	0
MGLibA_00548	1700080O16Rik	0
MGLibA_00549	1700084C01Rik	0
MGLibA_00550	1700084C01Rik	0
MGLibA_00551	1700084C01Rik	0
MGLibA_00552	1700088E04Rik	0
MGLibA_00553	1700088E04Rik	0
MGLibA_00554	1700088E04Rik	0
MGLibA_00555	1700092M07Rik	0
MGLibA_00556	1700092M07Rik	0
MGLibA_00557	1700092M07Rik	0
MGLibA_00558	1700093K21Rik	0
MGLibA_00559	1700093K21Rik	0
MGLibA_00560	1700093K21Rik	0
MGLibA_00561	1700094D03Rik	0
MGLibA_00562	1700094D03Rik	0
MGLibA_00563	1700094D03Rik	0
MGLibA_00564	1700101E01Rik	0
MGLibA_00565	1700101E01Rik	0
MGLibA_00566	1700101E01Rik	0
MGLibA_00567	1700102P08Rik	0
MGLibA_00568	1700102P08Rik	0
MGLibA_00569	1700102P08Rik	0
MGLibA_00570	1700106J16Rik	0
MGLibA_00571	1700106J16Rik	0
MGLibA_00572	1700106J16Rik	0
MGLibA_00573	1700109H08Rik	0
MGLibA_00574	1700109H08Rik	0
MGLibA_00575	1700109H08Rik	0
MGLibA_00576	1700110M21Rik	0
MGLibA_00577	1700110M21Rik	0
MGLibA_00578	1700110M21Rik	0
MGLibA_00579	1700112E06Rik	0
MGLibA_00580	1700112E06Rik	0
MGLibA_00581	1700112E06Rik	0
MGLibA_00582	1700113H08Rik	0
MGLibA_00583	1700113H08Rik	0
MGLibA_00584	1700113H08Rik	0
MGLibA_00585	1700122O11Rik	0
MGLibA_00586	1700122O11Rik	0
MGLibA_00587	1700122O11Rik	0
MGLibA_00588	1700123I01Rik	0
MGLibA_00589	1700123I01Rik	0
MGLibA_00590	1700123I01Rik	0
MGLibA_00591	1700123K08Rik	0
MGLibA_00592	1700123K08Rik	0
MGLibA_00593	1700123K08Rik	0
MGLibA_00594	1700123O20Rik	0
MGLibA_00595	1700123O20Rik	0
MGLibA_00596	1700123O20Rik	0
MGLibA_00597	1700125H20Rik	0
MGLibA_00598	1700125H20Rik	0
MGLibA_00599	1700125H20Rik	0
MGLibA_00600	1700129C05Rik	0
MGLibA_00601	1700129C05Rik	0
MGLibA_00602	1700129C05Rik	0
MGLibA_00605	1810009A15Rik	0
MGLibA_00603/MGLibA_28348/	1810009A15Rik/LOC102308570/	0
MGLibA_00604/MGLibA_28349/	1810009A15Rik/LOC102308570/	0
MGLibA_00606	1810009J06Rik	0
MGLibA_00607	1810009J06Rik	0
MGLibA_00608	1810009J06Rik	0
MGLibA_00609	1810010H24Rik	0
MGLibA_00610	1810010H24Rik	0
MGLibA_00611	1810010H24Rik	0
MGLibA_00612	1810011H11Rik	0
MGLibA_00613	1810011H11Rik	0
MGLibA_00614	1810011H11Rik	0
MGLibA_00615	1810011O10Rik	0
MGLibA_00616	1810011O10Rik	0
MGLibA_00617	1810011O10Rik	0
MGLibA_00618	1810013L24Rik	0
MGLibA_00619	1810013L24Rik	0
MGLibA_00620	1810013L24Rik	0
MGLibA_00621	1810019J16Rik	0
MGLibA_00622	1810019J16Rik	0
MGLibA_00623	1810019J16Rik	0
MGLibA_00624	1810022K09Rik	0
MGLibA_00625	1810022K09Rik	0
MGLibA_00626	1810022K09Rik	0
MGLibA_00627	1810024B03Rik	0
MGLibA_00628	1810024B03Rik	0
MGLibA_00629	1810024B03Rik	0
MGLibA_00630	1810026J23Rik	0
MGLibA_00631	1810026J23Rik	0
MGLibA_00632	1810026J23Rik	0
MGLibA_00633	1810030O07Rik	0
MGLibA_00634	1810030O07Rik	0
MGLibA_00635	1810030O07Rik	0
MGLibA_00636	1810033B17Rik	0
MGLibA_00637	1810033B17Rik	0
MGLibA_00638	1810033B17Rik	0
MGLibA_00639	1810037I17Rik	0
MGLibA_00640	1810037I17Rik	0
MGLibA_00641	1810037I17Rik	0
MGLibA_00642	1810041L15Rik	0
MGLibA_00643	1810041L15Rik	0
MGLibA_00644	1810041L15Rik	0
MGLibA_00645	1810043G02Rik	0
MGLibA_00646	1810043G02Rik	0
MGLibA_00647	1810043G02Rik	0
MGLibA_00648	1810043H04Rik	0
MGLibA_00649	1810043H04Rik	0
MGLibA_00650	1810043H04Rik	0
MGLibA_00651	1810046K07Rik	0
MGLibA_00652	1810046K07Rik	0
MGLibA_00653	1810046K07Rik	0
MGLibA_00654	1810055G02Rik	0
MGLibA_00655	1810055G02Rik	0
MGLibA_00656	1810055G02Rik	0
MGLibA_00657	1810062G17Rik	0
MGLibA_00658	1810062G17Rik	0
MGLibA_00659	1810062G17Rik	0
MGLibA_00660	1810065E05Rik	0
MGLibA_00661	1810065E05Rik	0
MGLibA_00662	1810065E05Rik	0
MGLibA_00669	2010001E11Rik	0
MGLibA_00670	2010001E11Rik	0
MGLibA_00671	2010001E11Rik	0
MGLibA_00672	2010002M12Rik	0
MGLibA_00673	2010002M12Rik	0
MGLibA_00675	2010003K11Rik	0
MGLibA_00676	2010003K11Rik	0
MGLibA_00677	2010003K11Rik	0
MGLibA_00678	2010005H15Rik	0
MGLibA_00679	2010005H15Rik	0
MGLibA_00680	2010005H15Rik	0
MGLibA_00681	2010012O05Rik	0
MGLibA_00682	2010012O05Rik	0
MGLibA_00683	2010012O05Rik	0
MGLibA_00684	2010015L04Rik	0
MGLibA_00685	2010015L04Rik	0
MGLibA_00686	2010015L04Rik	0
MGLibA_00687	2010106E10Rik	0
MGLibA_00688	2010106E10Rik	0
MGLibA_00689	2010106E10Rik	0
MGLibA_00690	2010107E04Rik	0
MGLibA_00691	2010107E04Rik	0
MGLibA_00692	2010107E04Rik	0
MGLibA_00693	2010107G12Rik	0
MGLibA_00694	2010107G12Rik	0
MGLibA_00695	2010107G12Rik	0
MGLibA_00696	2010107G23Rik	0
MGLibA_00697	2010107G23Rik	0
MGLibA_00698	2010107G23Rik	0
MGLibA_00699	2010109A12Rik	0
MGLibA_00700	2010109A12Rik	0
MGLibA_00701	2010109A12Rik	0
MGLibA_00702	2010109I03Rik	0
MGLibA_00703	2010109I03Rik	0
MGLibA_00704	2010109I03Rik	0
MGLibA_00705	2010111I01Rik	0
MGLibA_00706	2010111I01Rik	0
MGLibA_00707	2010111I01Rik	0
MGLibA_00708	2010300C02Rik	0
MGLibA_00709	2010300C02Rik	0
MGLibA_00710	2010300C02Rik	0
MGLibA_00711	2010315B03Rik	0
MGLibA_00712	2010315B03Rik	0
MGLibA_00713	2010315B03Rik	0
MGLibA_00714	2200002D01Rik	0
MGLibA_00715	2200002D01Rik	0
MGLibA_00716	2200002D01Rik	0
MGLibA_00717	2200002J24Rik	0
MGLibA_00718	2200002J24Rik	0
MGLibA_00719	2200002J24Rik	0
MGLibA_00720	2210010C04Rik	0
MGLibA_00721	2210010C04Rik	0
MGLibA_00722	2210010C04Rik	0
MGLibA_00723	2210013O21Rik	0
MGLibA_00724	2210013O21Rik	0
MGLibA_00725	2210013O21Rik	0
MGLibA_00726	2210016F16Rik	0
MGLibA_00727	2210016F16Rik	0
MGLibA_00728	2210016F16Rik	0
MGLibA_00729	2210016L21Rik	0
MGLibA_00730	2210016L21Rik	0
MGLibA_00731	2210016L21Rik	0
MGLibA_00732	2210018M11Rik	0
MGLibA_00733	2210018M11Rik	0
MGLibA_00734	2210018M11Rik	0
MGLibA_00735	2210404O07Rik	0
MGLibA_00736	2210404O07Rik	0
MGLibA_00737	2210404O07Rik	0
MGLibA_00738	2210404O09Rik	0
MGLibA_00739	2210404O09Rik	0
MGLibA_00740	2210404O09Rik	0
MGLibA_00741	2210407C18Rik	0
MGLibA_00742	2210407C18Rik	0
MGLibA_00743	2210407C18Rik	0
MGLibA_00744	2210408I21Rik	0
MGLibA_00745	2210408I21Rik	0
MGLibA_00746	2210408I21Rik	0
MGLibA_00747	2300002M23Rik	0
MGLibA_00748	2300002M23Rik	0
MGLibA_00749	2300002M23Rik	0
MGLibA_00750	2300003K06Rik	0
MGLibA_00751	2300003K06Rik	0
MGLibA_00752	2300003K06Rik	0
MGLibA_00753	2300005B03Rik	0
MGLibA_00754	2300005B03Rik	0
MGLibA_00755	2300005B03Rik	0
MGLibA_00756	2300009A05Rik	0
MGLibA_00757	2300009A05Rik	0
MGLibA_00758	2300009A05Rik	0
MGLibA_00759	2310002J15Rik	0
MGLibA_00760	2310002J15Rik	0
MGLibA_00761	2310002J15Rik	0
MGLibA_00762	2310002L09Rik	0
MGLibA_00763	2310002L09Rik	0
MGLibA_00764	2310002L09Rik	0
MGLibA_00765	2310003H01Rik	0
MGLibA_00766	2310003H01Rik	0
MGLibA_00767	2310003H01Rik	0
MGLibA_00768	2310005G13Rik	0
MGLibA_00769	2310005G13Rik	0
MGLibA_00770	2310005G13Rik	0
MGLibA_00771	2310007B03Rik	0
MGLibA_00772	2310007B03Rik	0
MGLibA_00773	2310007B03Rik	0
MGLibA_00774	2310007L24Rik	0
MGLibA_00775	2310007L24Rik	0
MGLibA_00776	2310007L24Rik	0
MGLibA_00777	2310009B15Rik	0
MGLibA_00778	2310009B15Rik	0
MGLibA_00779	2310009B15Rik	0
MGLibA_00780	2310011J03Rik	0
MGLibA_00781	2310011J03Rik	0
MGLibA_00782	2310011J03Rik	0
MGLibA_00783	2310014L17Rik	0
MGLibA_00784	2310014L17Rik	0
MGLibA_00785	2310014L17Rik	0
MGLibA_00786	2310022A10Rik	0
MGLibA_00787	2310022A10Rik	0
MGLibA_00788	2310022A10Rik	0
MGLibA_00789	2310022B05Rik	0
MGLibA_00790	2310022B05Rik	0
MGLibA_00791	2310022B05Rik	0
MGLibA_00792	2310030G06Rik	0
MGLibA_00793	2310030G06Rik	0
MGLibA_00794	2310030G06Rik	0
MGLibA_00795	2310033P09Rik	0
MGLibA_00796	2310033P09Rik	0
MGLibA_00797	2310033P09Rik	0
MGLibA_00798	2310034C09Rik	0
MGLibA_00799	2310034C09Rik	0
MGLibA_00800	2310034C09Rik	0
MGLibA_00801	2310035C23Rik	0
MGLibA_00802	2310035C23Rik	0
MGLibA_00803	2310035C23Rik	0
MGLibA_00804	2310036O22Rik	0
MGLibA_00805	2310036O22Rik	0
MGLibA_00806	2310036O22Rik	0
MGLibA_00807	2310039H08Rik	0
MGLibA_00808	2310039H08Rik	0
MGLibA_00809	2310039H08Rik	0
MGLibA_00810	2310042D19Rik	0
MGLibA_00811	2310042D19Rik	0
MGLibA_00812	2310042D19Rik	0
MGLibA_00813	2310042E22Rik	0
MGLibA_00814	2310042E22Rik	0
MGLibA_00815	2310042E22Rik	0
MGLibA_00816	2310044G17Rik	0
MGLibA_00817	2310044G17Rik	0
MGLibA_00818	2310044G17Rik	0
MGLibA_00819	2310045N01Rik	0
MGLibA_00820	2310045N01Rik	0
MGLibA_00821	2310045N01Rik	0
MGLibA_00822	2310047M10Rik	0
MGLibA_00823	2310047M10Rik	0
MGLibA_00824	2310047M10Rik	0
MGLibA_00825	2310050C09Rik	0
MGLibA_00826	2310050C09Rik	0
MGLibA_00827	2310050C09Rik	0
MGLibA_00828	2310057J18Rik	0
MGLibA_00829	2310057J18Rik	0
MGLibA_00830	2310057J18Rik	0
MGLibA_00831	2310057M21Rik	0
MGLibA_00832	2310057M21Rik	0
MGLibA_00833	2310057M21Rik	0
MGLibA_00834	2310057N15Rik	0
MGLibA_00835	2310057N15Rik	0
MGLibA_00836	2310057N15Rik	0
MGLibA_00837	2310061I04Rik	0
MGLibA_00838	2310061I04Rik	0
MGLibA_00839	2310061I04Rik	0
MGLibA_00840	2310061N02Rik	0
MGLibA_00841	2310061N02Rik	0
MGLibA_00842	2310061N02Rik	0
MGLibA_00843	2310067B10Rik	0
MGLibA_00844	2310067B10Rik	0
MGLibA_00845	2310067B10Rik	0
MGLibA_00846	2310079G19Rik	0
MGLibA_00847	2310079G19Rik	0
MGLibA_00848	2310079G19Rik	0
MGLibA_00849	2410002F23Rik	0
MGLibA_00850	2410002F23Rik	0
MGLibA_00851	2410002F23Rik	0
MGLibA_00852	2410004B18Rik	0
MGLibA_00853	2410004B18Rik	0
MGLibA_00854	2410004B18Rik	0
MGLibA_00855	2410004P03Rik	0
MGLibA_00856	2410004P03Rik	0
MGLibA_00857	2410004P03Rik	0
MGLibA_00858	2410012M07Rik	0
MGLibA_00859	2410012M07Rik	0
MGLibA_00860	2410012M07Rik	0
MGLibA_00861	2410015M20Rik	0
MGLibA_00862	2410015M20Rik	0
MGLibA_00863	2410015M20Rik	0
MGLibA_00864	2410016O06Rik	0
MGLibA_00865	2410016O06Rik	0
MGLibA_00866	2410016O06Rik	0
MGLibA_00867	2410018M08Rik	0
MGLibA_00868	2410018M08Rik	0
MGLibA_00869	2410018M08Rik	0
MGLibA_00870	2410076I21Rik	0
MGLibA_00871	2410076I21Rik	0
MGLibA_00872	2410076I21Rik	0
MGLibA_00873	2410089E03Rik	0
MGLibA_00874	2410089E03Rik	0
MGLibA_00875	2410089E03Rik	0
MGLibA_00876	2410124H12Rik	0
MGLibA_00877	2410124H12Rik	0
MGLibA_00878	2410124H12Rik	0
MGLibA_00879	2410127L17Rik	0
MGLibA_00880	2410127L17Rik	0
MGLibA_00881	2410127L17Rik	0
MGLibA_00882	2410131K14Rik	0
MGLibA_00883	2410131K14Rik	0
MGLibA_00884	2410131K14Rik	0
MGLibA_00885	2410137M14Rik	0
MGLibA_00886	2410137M14Rik	0
MGLibA_00887	2410137M14Rik	0
MGLibA_00888	2410141K09Rik	0
MGLibA_00889	2410141K09Rik	0
MGLibA_00890	2410141K09Rik	0
MGLibA_00891	2510002D24Rik	0
MGLibA_00892	2510002D24Rik	0
MGLibA_00893	2510002D24Rik	0
MGLibA_00894	2510003E04Rik	0
MGLibA_00895	2510003E04Rik	0
MGLibA_00896	2510003E04Rik	0
MGLibA_00897	2510009E07Rik	0
MGLibA_00898	2510009E07Rik	0
MGLibA_00899	2510009E07Rik	0
MGLibA_00900	2510039O18Rik	0
MGLibA_00901	2510039O18Rik	0
MGLibA_00902	2510039O18Rik	0
MGLibA_00903	2510049J12Rik	0
MGLibA_00904	2510049J12Rik	0
MGLibA_00905	2510049J12Rik	0
MGLibA_00906	2610002J02Rik	0
MGLibA_00907	2610002J02Rik	0
MGLibA_00908	2610002J02Rik	0
MGLibA_00909	2610002M06Rik	0
MGLibA_00910	2610002M06Rik	0
MGLibA_00911	2610002M06Rik	0
MGLibA_00912	2610008E11Rik	0
MGLibA_00913	2610008E11Rik	0
MGLibA_00914	2610008E11Rik	0
MGLibA_00915	2610015P09Rik	0
MGLibA_00916	2610015P09Rik	0
MGLibA_00917	2610015P09Rik	0
MGLibA_00918	2610018G03Rik	0
MGLibA_00919	2610018G03Rik	0
MGLibA_00920	2610018G03Rik	0
MGLibA_00921	2610020H08Rik	0
MGLibA_00922	2610020H08Rik	0
MGLibA_00923	2610020H08Rik	0
MGLibA_00924	2610028H24Rik	0
MGLibA_00925	2610028H24Rik	0
MGLibA_00926	2610028H24Rik	0
MGLibA_00927	2610034B18Rik	0
MGLibA_00928	2610034B18Rik	0
MGLibA_00929	2610034B18Rik	0
MGLibA_00930	2610034M16Rik	0
MGLibA_00931	2610034M16Rik	0
MGLibA_00932	2610034M16Rik	0
MGLibA_00933	2610044O15Rik8	0
MGLibA_00934	2610044O15Rik8	0
MGLibA_00935	2610044O15Rik8	0
MGLibA_00936	2610301B20Rik	0
MGLibA_00937	2610301B20Rik	0
MGLibA_00938	2610301B20Rik	0
MGLibA_00939	2610305D13Rik	0
MGLibA_00940	2610305D13Rik	0
MGLibA_00941	2610305D13Rik	0
MGLibA_00942	2610318N02Rik	0
MGLibA_00943	2610318N02Rik	0
MGLibA_00944	2610318N02Rik	0
MGLibA_00945	2610507B11Rik	0
MGLibA_00946	2610507B11Rik	0
MGLibA_00947	2610507B11Rik	0
MGLibA_00948	2610524H06Rik	0
MGLibA_00949	2610524H06Rik	0
MGLibA_00950	2610524H06Rik	0
MGLibA_00951	2610528A11Rik	0
MGLibA_00952	2610528A11Rik	0
MGLibA_00953	2610528A11Rik	0
MGLibA_00954	2610528J11Rik	0
MGLibA_00955	2610528J11Rik	0
MGLibA_00956	2610528J11Rik	0
MGLibA_00957	2700029M09Rik	0
MGLibA_00958	2700029M09Rik	0
MGLibA_00959	2700029M09Rik	0
MGLibA_00960	2700049A03Rik	0
MGLibA_00961	2700049A03Rik	0
MGLibA_00962	2700049A03Rik	0
MGLibA_00963	2700050L05Rik	0
MGLibA_00964	2700050L05Rik	0
MGLibA_00965	2700050L05Rik	0
MGLibA_00966	2700060E02Rik	0
MGLibA_00967	2700060E02Rik	0
MGLibA_00968	2700060E02Rik	0
MGLibA_00969	2700062C07Rik	0
MGLibA_00970	2700062C07Rik	0
MGLibA_00971	2700062C07Rik	0
MGLibA_00972	2700081O15Rik	0
MGLibA_00973	2700081O15Rik	0
MGLibA_00974	2700081O15Rik	0
MGLibA_00975	2700089E24Rik	0
MGLibA_00976	2700089E24Rik	0
MGLibA_00977	2700089E24Rik	0
MGLibA_00978	2700094K13Rik	0
MGLibA_00979	2700094K13Rik	0
MGLibA_00980	2700094K13Rik	0
MGLibA_00981	2700097O09Rik	0
MGLibA_00982	2700097O09Rik	0
MGLibA_00983	2700097O09Rik	0
MGLibA_00984	2810004N23Rik	0
MGLibA_00985	2810004N23Rik	0
MGLibA_00986	2810004N23Rik	0
MGLibA_00987	2810006K23Rik	0
MGLibA_00988	2810006K23Rik	0
MGLibA_00989	2810006K23Rik	0
MGLibA_00990	2810007J24Rik	0
MGLibA_00991	2810007J24Rik	0
MGLibA_00992	2810007J24Rik	0
MGLibA_00993	2810021J22Rik	0
MGLibA_00994	2810021J22Rik	0
MGLibA_00995	2810021J22Rik	0
MGLibA_00996	2810403A07Rik	0
MGLibA_00997	2810403A07Rik	0
MGLibA_00998	2810403A07Rik	0
MGLibA_00999	2810408A11Rik	0
MGLibA_01000	2810408A11Rik	0
MGLibA_01001	2810408A11Rik	0
MGLibA_01002	2810408M09Rik	0
MGLibA_01003	2810408M09Rik	0
MGLibA_01004	2810408M09Rik	0
MGLibA_01005	2810417H13Rik	0
MGLibA_01006	2810417H13Rik	0
MGLibA_01007	2810417H13Rik	0
MGLibA_01008	2810428I15Rik	0
MGLibA_01009	2810428I15Rik	0
MGLibA_01010	2810428I15Rik	0
MGLibA_01011	2810459M11Rik	0
MGLibA_01012	2810459M11Rik	0
MGLibA_01013	2810459M11Rik	0
MGLibA_01014	2810474O19Rik	0
MGLibA_01015	2810474O19Rik	0
MGLibA_01016	2810474O19Rik	0
MGLibA_01017	2900011O08Rik	0
MGLibA_01018	2900011O08Rik	0
MGLibA_01019	2900011O08Rik	0
MGLibA_01020	2900026A02Rik	0
MGLibA_01021	2900026A02Rik	0
MGLibA_01022	2900026A02Rik	0
MGLibA_01023	2900092C05Rik	0
MGLibA_01024	2900092C05Rik	0
MGLibA_01025	2900092C05Rik	0
MGLibA_01032	3010026O09Rik	0
MGLibA_01033	3010026O09Rik	0
MGLibA_01034	3010026O09Rik	0
MGLibA_01035	3110001I22Rik	0
MGLibA_01036	3110001I22Rik	0
MGLibA_01037	3110001I22Rik	0
MGLibA_01038	3110002H16Rik	0
MGLibA_01039	3110002H16Rik	0
MGLibA_01040	3110002H16Rik	0
MGLibA_01041	3110007F17Rik	0
MGLibA_01042	3110007F17Rik	0
MGLibA_01043	3110007F17Rik	0
MGLibA_01044	3110009E18Rik	0
MGLibA_01045	3110009E18Rik	0
MGLibA_01046	3110009E18Rik	0
MGLibA_01047	3110021N24Rik	0
MGLibA_01048	3110021N24Rik	0
MGLibA_01049	3110021N24Rik	0
MGLibA_01050	3110035E14Rik	0
MGLibA_01051	3110035E14Rik	0
MGLibA_01052	3110035E14Rik	0
MGLibA_01053	3110040N11Rik	0
MGLibA_01054	3110040N11Rik	0
MGLibA_01055	3110040N11Rik	0
MGLibA_01056	3110043O21Rik	0
MGLibA_01057	3110043O21Rik	0
MGLibA_01058	3110043O21Rik	0
MGLibA_01059	3110047P20Rik	0
MGLibA_01060	3110047P20Rik	0
MGLibA_01061	3110047P20Rik	0
MGLibA_01062	3110052M02Rik	0
MGLibA_01063	3110052M02Rik	0
MGLibA_01064	3110052M02Rik	0
MGLibA_01065	3110057O12Rik	0
MGLibA_01066	3110057O12Rik	0
MGLibA_01067	3110057O12Rik	0
MGLibA_01068	3110062M04Rik	0
MGLibA_01069	3110062M04Rik	0
MGLibA_01070	3110062M04Rik	0
MGLibA_01071	3110079O15Rik	0
MGLibA_01072	3110079O15Rik	0
MGLibA_01073	3110079O15Rik	0
MGLibA_01074	3110082I17Rik	0
MGLibA_01075	3110082I17Rik	0
MGLibA_01076	3110082I17Rik	0
MGLibA_01077	3110082J24Rik	0
MGLibA_01078	3110082J24Rik	0
MGLibA_01079	3110082J24Rik	0
MGLibA_01080	3300002I08Rik	0
MGLibA_01081	3300002I08Rik	0
MGLibA_01082	3300002I08Rik	0
MGLibA_01083	3425401B19Rik	0
MGLibA_01084	3425401B19Rik	0
MGLibA_01085	3425401B19Rik	0
MGLibA_01086	3632451O06Rik	0
MGLibA_01087	3632451O06Rik	0
MGLibA_01088	3632451O06Rik	0
MGLibA_01089	3830403N18Rik	0
MGLibA_01090	3830403N18Rik	0
MGLibA_01091/MGLibA_59763/	3830403N18Rik/Xlr/	0
MGLibA_01092	3830406C13Rik	0
MGLibA_01093	3830406C13Rik	0
MGLibA_01094	3830406C13Rik	0
MGLibA_01095	3830417A13Rik	0
MGLibA_01096	3830417A13Rik	0
MGLibA_01097	3830417A13Rik	0
MGLibA_01104	4430402I18Rik	0
MGLibA_01105	4430402I18Rik	0
MGLibA_01106	4430402I18Rik	0
MGLibA_01107	4632428N05Rik	0
MGLibA_01108	4632428N05Rik	0
MGLibA_01109	4632428N05Rik	0
MGLibA_01110	4632434I11Rik	0
MGLibA_01111	4632434I11Rik	0
MGLibA_01112	4632434I11Rik	0
MGLibA_01113	4732456N10Rik	0
MGLibA_01114	4732456N10Rik	0
MGLibA_01115	4732456N10Rik	0
MGLibA_01116	4833403I15Rik	0
MGLibA_01117	4833403I15Rik	0
MGLibA_01118	4833403I15Rik	0
MGLibA_01119	4833420G17Rik	0
MGLibA_01120	4833420G17Rik	0
MGLibA_01121	4833420G17Rik	0
MGLibA_01122	4833423E24Rik	0
MGLibA_01123	4833423E24Rik	0
MGLibA_01124	4833423E24Rik	0
MGLibA_01125	4833424O15Rik	0
MGLibA_01126	4833424O15Rik	0
MGLibA_01127	4833424O15Rik	0
MGLibA_01128	4833427G06Rik	0
MGLibA_01129	4833427G06Rik	0
MGLibA_01130	4833427G06Rik	0
MGLibA_01131	4833439L19Rik	0
MGLibA_01132	4833439L19Rik	0
MGLibA_01133	4833439L19Rik	0
MGLibA_01134	4921501E09Rik	0
MGLibA_01135	4921501E09Rik	0
MGLibA_01136	4921501E09Rik	0
MGLibA_01137	4921504E06Rik	0
MGLibA_01138	4921504E06Rik	0
MGLibA_01139	4921504E06Rik	0
MGLibA_01140	4921506M07Rik	0
MGLibA_01141	4921506M07Rik	0
MGLibA_01142	4921506M07Rik	0
MGLibA_01143	4921507P07Rik	0
MGLibA_01144	4921507P07Rik	0
MGLibA_01145	4921507P07Rik	0
MGLibA_01146	4921509C19Rik	0
MGLibA_01147	4921509C19Rik	0
MGLibA_01148/MGLibA_20703/	4921509C19Rik/Gm14151/	0
MGLibA_01149	4921511H03Rik	0
MGLibA_01150	4921511H03Rik	0
MGLibA_01151	4921511H03Rik	0
MGLibA_01152/MGLibA_20230/MGLibA_20900/MGLibA_46976/	4921511M17Rik/Gm10057/Gm15140/Samt1/	0
MGLibA_01153/MGLibA_20231/MGLibA_20901/MGLibA_46977/	4921511M17Rik/Gm10057/Gm15140/Samt1/	0
